  -1.6711824e+00   4.1315411e+00
  -1.6787967e+00   4.1643783e+00
  -1.6866192e+00   4.1970000e+00
  -1.6947560e+00   4.2298245e+00
  -1.7039483e+00   4.2656486e+00
  -1.7124249e+00   4.2975862e+00
  -1.7209910e+00   4.3288670e+00
  -1.7298630e+00   4.3602810e+00
  -1.7390098e+00   4.3916868e+00
  -1.7482488e+00   4.4224619e+00
  -1.7578898e+00   4.4536239e+00
  -1.7677250e+00   4.4844720e+00
  -1.7776843e+00   4.5147984e+00
  -1.7882892e+00   4.5461413e+00
  -1.7988709e+00   4.5764956e+00
  -1.8103107e+00   4.6083377e+00
  -1.8214543e+00   4.6384363e+00
  -1.8334672e+00   4.6699244e+00
  -1.8450007e+00   4.6992699e+00
  -1.8563098e+00   4.7272458e+00
  -1.8690293e+00   4.7578135e+00
  -1.8824438e+00   4.7890748e+00
  -1.8963441e+00   4.8204663e+00
  -1.9093680e+00   4.8490001e+00
  -1.9221262e+00   4.8761673e+00
  -1.9352919e+00   4.9034255e+00
  -1.9484318e+00   4.9298778e+00
  -1.9989041e+00   5.0250481e+00
  -2.0137132e+00   5.0511827e+00
  -2.0270835e+00   5.0741316e+00
  -2.0415939e+00   5.0983699e+00
  -2.0561522e+00   5.1220154e+00
  -2.0710102e+00   5.1454780e+00
  -2.0861677e+00   5.1687416e+00
  -2.1013338e+00   5.1913632e+00
  -2.1171381e+00   5.2142635e+00
  -2.1330087e+00   5.2365920e+00
  -2.1490955e+00   5.2585648e+00
  -2.1656976e+00   5.2805681e+00
  -2.1818979e+00   5.3014007e+00
  -2.1987715e+00   5.3224504e+00
  -2.2168670e+00   5.3443123e+00
  -2.2345496e+00   5.3649859e+00
  -2.2531580e+00   5.3860290e+00
  -2.2710647e+00   5.4056097e+00
  -2.3000899e+00   5.4360039e+00
  -2.3178520e+00   5.4538113e+00
  -2.3369750e+00   5.4723329e+00
  -2.3559986e+00   5.4901074e+00
  -2.3749398e+00   5.5071774e+00
  -2.3939925e+00   5.5237327e+00
  -2.4138145e+00   5.5403183e+00
  -2.4333807e+00   5.5560677e+00
  -2.4535054e+00   5.5716379e+00
  -2.4748562e+00   5.5874765e+00
  -2.4957332e+00   5.6023031e+00
  -2.5154029e+00   5.6156888e+00
  -2.5361886e+00   5.6292323e+00
  -2.5566555e+00   5.6419771e+00
  -2.5784698e+00   5.6549295e+00
  -2.5997908e+00   5.6669725e+00
  -2.6216129e+00   5.6786807e+00
  -2.6432124e+00   5.6896664e+00
  -2.6657438e+00   5.7004993e+00
  -2.6902162e+00   5.7115549e+00
  -2.7139870e+00   5.7215993e+00
  -2.7374916e+00   5.7308715e+00
  -2.7611838e+00   5.7395661e+00
  -2.7849623e+00   5.7476464e+00
  -2.8091829e+00   5.7552233e+00
  -2.8335371e+00   5.7621880e+00
  -2.8578913e+00   5.7685077e+00
  -2.8826468e+00   5.7742810e+00
  -2.9075781e+00   5.7794427e+00
  -2.9325111e+00   5.7839596e+00
  -2.9580776e+00   5.7879309e+00
  -2.9842028e+00   5.7913081e+00
  -3.0103445e+00   5.7940080e+00
  -3.0361981e+00   5.7960183e+00
  -3.0628101e+00   5.7974112e+00
  -3.0899590e+00   5.7981335e+00
  -3.1170590e+00   5.7981592e+00
  -3.1441861e+00   5.7974971e+00
  -3.1715132e+00   5.7961417e+00
  -3.1990897e+00   5.7940807e+00
  -3.2262599e+00   5.7913755e+00
  -3.2547366e+00   5.7878283e+00
  -3.2844563e+00   5.7833561e+00
  -3.3130190e+00   5.7783229e+00
  -3.3409013e+00   5.7727201e+00
  -3.3696452e+00   5.7662360e+00
  -3.3984489e+00   5.7590220e+00
  -3.4268518e+00   5.7512105e+00
  -3.4555065e+00   5.7426312e+00
  -3.4845207e+00   5.7332330e+00
  -3.5141344e+00   5.7229058e+00
  -3.5439077e+00   5.7117776e+00
  -3.5728425e+00   5.7002491e+00
  -3.6025611e+00   5.6876780e+00
  -3.6327433e+00   5.6741552e+00
  -3.6624810e+00   5.6600879e+00
  -3.6923513e+00   5.6452158e+00
  -3.7222358e+00   5.6295929e+00
  -3.7526425e+00   5.6129333e+00
  -3.7833326e+00   5.5953370e+00
  -3.8155069e+00   5.5760456e+00
  -3.8462146e+00   5.5568266e+00
  -3.8792528e+00   5.5352663e+00
  -3.9107015e+00   5.5138909e+00
  -3.9590226e+00   5.4794197e+00
  -3.9891290e+00   5.4569402e+00
  -4.0199674e+00   5.4331114e+00
  -4.0509016e+00   5.4083877e+00
  -4.0826541e+00   5.3821493e+00
  -4.1140141e+00   5.3553734e+00
  -4.1457363e+00   5.3274096e+00
  -4.1773716e+00   5.2986348e+00
  -4.2093566e+00   5.2686323e+00
  -4.2415967e+00   5.2374554e+00
  -4.2733068e+00   5.2058653e+00
  -4.3053940e+00   5.1729539e+00
  -4.3377315e+00   5.1388115e+00
  -4.3698674e+00   5.1038998e+00
  -4.4018157e+00   5.0682079e+00
  -4.4331090e+00   5.0322823e+00
  -4.4643814e+00   4.9954113e+00
  -4.4958473e+00   4.9573183e+00
  -4.5270164e+00   4.9185848e+00
  -4.5582178e+00   4.8787966e+00
  -4.5890337e+00   4.8384848e+00
  -4.6199006e+00   4.7970752e+00
  -4.6505644e+00   4.7548952e+00
  -4.6808658e+00   4.7121709e+00
  -4.7117145e+00   4.6675863e+00
  -4.7421646e+00   4.6224755e+00
  -4.7733946e+00   4.5750437e+00
  -4.8067339e+00   4.5230710e+00
  -4.8396848e+00   4.4703082e+00
  -4.8707930e+00   4.4191849e+00
  -4.9013370e+00   4.3677121e+00
  -4.9310410e+00   4.3164042e+00
  -4.9600547e+00   4.2650609e+00
  -4.9888433e+00   4.2128781e+00
  -5.0176547e+00   4.1593785e+00
  -5.0481451e+00   4.1013226e+00
  -5.0764750e+00   4.0460059e+00
  -5.1048264e+00   3.9892712e+00
  -5.1340642e+00   3.9292639e+00
  -5.1622826e+00   3.8698464e+00
  -5.1896303e+00   3.8107942e+00
  -5.2167308e+00   3.7507884e+00
  -5.2433078e+00   3.6904396e+00
  -5.2697266e+00   3.6289076e+00
  -5.2958109e+00   3.5665744e+00
  -5.3222845e+00   3.5016248e+00
  -5.3463666e+00   3.4409923e+00
  -5.3709941e+00   3.3773791e+00
  -5.3954973e+00   3.3123880e+00
  -5.4210808e+00   3.2426193e+00
  -5.4460403e+00   3.1725550e+00
  -5.4697819e+00   3.1039630e+00
  -5.4929084e+00   3.0352055e+00
  -5.5157809e+00   2.9651927e+00
  -5.5380088e+00   2.8951058e+00
  -5.5598558e+00   2.8241136e+00
  -5.5810535e+00   2.7530891e+00
  -5.6020836e+00   2.6803811e+00
  -5.6225209e+00   2.6074097e+00
  -5.6424664e+00   2.5338146e+00
  -5.6618670e+00   2.4597798e+00
  -5.6812924e+00   2.3830105e+00
  -5.7000392e+00   2.3061809e+00
  -5.7182431e+00   2.2287412e+00
  -5.7358785e+00   2.1507785e+00
  -5.7528963e+00   2.0725032e+00
  -5.7701560e+00   1.9897092e+00
  -5.7873345e+00   1.9034705e+00
  -5.8027947e+00   1.8221539e+00
  -5.8212011e+00   1.7200740e+00
  -5.8382530e+00   1.6195337e+00
  -5.8564146e+00   1.5048500e+00
  -5.8700451e+00   1.4125449e+00
  -5.8873240e+00   1.2859333e+00
  -5.8996319e+00   1.1875191e+00
  -5.9111106e+00   1.0877856e+00
  -5.9216756e+00   9.8724336e-01
  -5.9312155e+00   8.8691569e-01
  -5.9400091e+00   7.8345700e-01
  -5.9472169e+00   6.8755467e-01
  -5.9532897e+00   5.9540218e-01
  -5.9586372e+00   5.0115448e-01
  -5.9631253e+00   4.0660775e-01
  -5.9667950e+00   3.1029228e-01
  -5.9695587e+00   2.1376022e-01
  -5.9714466e+00   1.1437311e-01
  -5.9723743e+00   1.1783775e-02
  -5.9722413e+00  -9.4043475e-02
  -5.9709967e+00  -1.9988759e-01
  -5.9684224e+00  -3.1333407e-01
  -5.9648372e+00  -4.1967895e-01
  -5.9597560e+00  -5.3307858e-01
  -5.9540063e+00  -6.3609099e-01
  -5.9468999e+00  -7.4283005e-01
  -5.9381671e+00  -8.5492274e-01
  -5.9283788e+00  -9.6429721e-01
  -5.9174043e+00  -1.0729238e+00
  -5.9045912e+00  -1.1863869e+00
  -5.8905258e+00  -1.2987408e+00
  -5.8755638e+00  -1.4076521e+00
  -5.8598296e+00  -1.5129973e+00
  -5.8432875e+00  -1.6156338e+00
  -5.8259974e+00  -1.7156527e+00
  -5.8074509e+00  -1.8161046e+00
  -5.7873788e+00  -1.9181372e+00
  -5.7662288e+00  -2.0192938e+00
  -5.7441485e+00  -2.1189641e+00
  -5.7208457e+00  -2.2184904e+00
  -5.6974888e+00  -2.3131757e+00
  -5.6734796e+00  -2.4058621e+00
  -5.6484431e+00  -2.4980796e+00
  -5.6229429e+00  -2.5878605e+00
  -5.5966890e+00  -2.6763818e+00
  -5.5695766e+00  -2.7640454e+00
  -5.5412359e+00  -2.8519967e+00
  -5.5102408e+00  -2.9442813e+00
  -5.4704648e+00  -3.0573323e+00
  -5.4337205e+00  -3.1569360e+00
  -5.3974389e+00  -3.2511810e+00
  -5.3596836e+00  -3.3453135e+00
  -5.3212167e+00  -3.4374406e+00
  -5.2815912e+00  -3.5286835e+00
  -5.2423145e+00  -3.6157474e+00
  -5.2025413e+00  -3.7007447e+00
  -5.1626765e+00  -3.7829669e+00
  -5.1203280e+00  -3.8672793e+00
  -5.0775656e+00  -3.9494588e+00
  -5.0335267e+00  -4.0311900e+00
  -4.9879916e+00  -4.1128005e+00
  -4.9417384e+00  -4.1928706e+00
  -4.8934732e+00  -4.2735722e+00
  -4.8437895e+00  -4.3537860e+00
  -4.7928678e+00  -4.4331664e+00
  -4.7389205e+00  -4.5143181e+00
  -4.6804988e+00  -4.5989836e+00
  -4.6242024e+00  -4.6775872e+00
  -4.5684732e+00  -4.7526768e+00
  -4.5115632e+00  -4.8267097e+00
  -4.4532529e+00  -4.8999308e+00
  -4.3949451e+00  -4.9706157e+00
  -4.3355951e+00  -5.0400880e+00
  -4.2764443e+00  -5.1069569e+00
  -4.2162185e+00  -5.1727199e+00
  -4.1470379e+00  -5.2455019e+00
  -4.0779506e+00  -5.3153772e+00
  -4.0118206e+00  -5.3797515e+00
  -3.9422314e+00  -5.4449581e+00
  -3.8694999e+00  -5.5104488e+00
  -3.7867295e+00  -5.5818169e+00
  -3.7093294e+00  -5.6456416e+00
  -3.6246712e+00  -5.7123695e+00
  -3.5440349e+00  -5.7730581e+00
  -3.4624454e+00  -5.8317308e+00
  -3.3816762e+00  -5.8872098e+00
  -3.3042175e+00  -5.9380699e+00
  -3.2284109e+00  -5.9856988e+00
  -3.1500567e+00  -6.0327696e+00
  -3.0710580e+00  -6.0780766e+00
  -2.9916737e+00  -6.1214970e+00
  -2.9117809e+00  -6.1631265e+00
  -2.8304688e+00  -6.2034273e+00
  -2.7476769e+00  -6.2423795e+00
  -2.6655585e+00  -6.2789978e+00
  -2.5806004e+00  -6.3148265e+00
  -2.4921044e+00  -6.3499842e+00
  -2.4035178e+00  -6.3830268e+00
  -2.3154996e+00  -6.4137819e+00
  -2.2215443e+00  -6.4443873e+00
  -2.1329936e+00  -6.4711821e+00
  -2.0434986e+00  -6.4962901e+00
  -1.9537088e+00  -6.5195338e+00
  -1.8635134e+00  -6.5409624e+00
  -1.7703183e+00  -6.5611265e+00
  -1.6795325e+00  -6.5788775e+00
  -1.5851367e+00  -6.5953953e+00
  -1.4892263e+00  -6.6101942e+00
  -1.3940498e+00  -6.6229418e+00
  -1.2971326e+00  -6.6339763e+00
  -1.2005444e+00  -6.6430555e+00
  -1.0944847e+00  -6.6508599e+00
  -9.9095583e-01  -6.6563315e+00
  -8.9000437e-01  -6.6596607e+00
  -7.8986922e-01  -6.6610379e+00
  -6.8613116e-01  -6.6604748e+00
  -5.8121486e-01  -6.6578770e+00
  -4.7824567e-01  -6.6533732e+00
  -3.7497241e-01  -6.6469392e+00
  -2.7228281e-01  -6.6386631e+00
  -1.6346062e-01  -6.6278751e+00
  -5.7973337e-02  -6.6154603e+00
   4.7033281e-02  -6.6012111e+00
   1.5112610e-01  -6.5852441e+00
   2.5502840e-01  -6.5674966e+00
   3.6136972e-01  -6.5474787e+00
   4.7539628e-01  -6.5239503e+00
   5.8613641e-01  -6.4990743e+00
   6.9348044e-01  -6.4730720e+00
   7.9901764e-01  -6.4457082e+00
   9.0750289e-01  -6.4157337e+00
   1.0175624e+00  -6.3834238e+00
   1.1262615e+00  -6.3496456e+00
   1.2328042e+00  -6.3147460e+00
   1.3419237e+00  -6.2771724e+00
   1.4510877e+00  -6.2377382e+00
   1.5605637e+00  -6.1963444e+00
   1.6697712e+00  -6.1532148e+00
   1.7832903e+00  -6.1064417e+00
   1.8953826e+00  -6.0583190e+00
   2.0062506e+00  -6.0088303e+00
   2.1183872e+00  -5.9568624e+00
   2.2287658e+00  -5.9038304e+00
   2.3400233e+00  -5.8484882e+00
   2.4498330e+00  -5.7920050e+00
   2.5596144e+00  -5.7336843e+00
   2.6679769e+00  -5.6742964e+00
   2.7794895e+00  -5.6112867e+00
   2.8893421e+00  -5.5473277e+00
   2.9984928e+00  -5.4819133e+00
   3.1077473e+00  -5.4145658e+00
   3.2171400e+00  -5.3452462e+00
   3.3345940e+00  -5.2687016e+00
   3.4503065e+00  -5.1911314e+00
   3.5582901e+00  -5.1167911e+00
   3.6710103e+00  -5.0371610e+00
   3.7833443e+00  -4.9557209e+00
   3.8936198e+00  -4.8737281e+00
   4.0014664e+00  -4.7915579e+00
   4.1078252e+00  -4.7085766e+00
   4.2128282e+00  -4.6247332e+00
   4.3188472e+00  -4.5381162e+00
   4.4259730e+00  -4.4485617e+00
   4.5357823e+00  -4.3546082e+00
   4.6428033e+00  -4.2609038e+00
   4.7502648e+00  -4.1646523e+00
   4.8540779e+00  -4.0695722e+00
   4.9559179e+00  -3.9742568e+00
   5.0583887e+00  -3.8762670e+00
   5.1585822e+00  -3.7783891e+00
   5.2599945e+00  -3.6771927e+00
   5.3648077e+00  -3.5702977e+00
   5.4697900e+00  -3.4608198e+00
   5.5778402e+00  -3.3455517e+00
   5.6885554e+00  -3.2246303e+00
   5.7940547e+00  -3.1066729e+00
   5.8974799e+00  -2.9883577e+00
   5.9989631e+00  -2.8695978e+00
   6.1002661e+00  -2.7483184e+00
   6.2059117e+00  -2.6188209e+00
   6.3073436e+00  -2.4914680e+00
   6.4073955e+00  -2.3628223e+00
   6.5112565e+00  -2.2259537e+00
   6.6089394e+00  -2.0939859e+00
   6.7084407e+00  -1.9561660e+00
   6.8048629e+00  -1.8191671e+00
   6.8977667e+00  -1.6837817e+00
   6.9880013e+00  -1.5489219e+00
   7.0747797e+00  -1.4159155e+00
   7.1653642e+00  -1.2733947e+00
   7.2459839e+00  -1.1431863e+00
   7.3207608e+00  -1.0193966e+00
   7.3926372e+00  -8.9749501e-01
   7.4626027e+00  -7.7591363e-01
   7.5320657e+00  -6.5216324e-01
   7.5989327e+00  -5.2997403e-01
   7.6633002e+00  -4.0930778e-01
   7.7268937e+00  -2.8693979e-01
   7.7894140e+00  -1.6334316e-01
   7.8502432e+00  -3.9697662e-02
   7.9090590e+00   8.3309280e-02
   7.9663404e+00   2.0666366e-01
   8.0218642e+00   3.2989546e-01
   8.0754609e+00   4.5260380e-01
   8.1283952e+00   5.7778681e-01
   8.1779256e+00   6.9889682e-01
   8.2261526e+00   8.2092943e-01
   8.2724155e+00   9.4224842e-01
   8.3212958e+00   1.0755388e+00
   8.3660846e+00   1.2029128e+00
   8.4076904e+00   1.3263844e+00
   8.4469621e+00   1.4481686e+00
   8.4839349e+00   1.5682086e+00
   8.5200387e+00   1.6913188e+00
   8.5539110e+00   1.8130730e+00
   8.5852031e+00   1.9319810e+00
   8.6146143e+00   2.0505430e+00
   8.6417981e+00   2.1672947e+00
   8.6676143e+00   2.2861068e+00
   8.6910675e+00   2.4025407e+00
   8.7122335e+00   2.5166151e+00
   8.7316482e+00   2.6312141e+00
   8.7489302e+00   2.7441985e+00
   8.7644387e+00   2.8581344e+00
   8.7777718e+00   2.9703078e+00
   8.7889080e+00   3.0801101e+00
   8.7981714e+00   3.1909923e+00
   8.8053211e+00   3.3008634e+00
   8.8103278e+00   3.4092833e+00
   8.8131948e+00   3.5158856e+00
   8.8139375e+00   3.6250382e+00
   8.8123898e+00   3.7334588e+00
   8.8087062e+00   3.8367577e+00
   8.8026989e+00   3.9411181e+00
   8.7944762e+00   4.0434317e+00
   8.7842783e+00   4.1418824e+00
   8.7719086e+00   4.2390316e+00
   8.7572591e+00   4.3353927e+00
   8.7404882e+00   4.4297778e+00
   8.7216326e+00   4.5221089e+00
   8.7010059e+00   4.6112129e+00
   8.6778264e+00   4.7003943e+00
   8.6528118e+00   4.7867543e+00
   8.6260526e+00   4.8702930e+00
   8.5968877e+00   4.9530604e+00
   8.5657153e+00   5.0337961e+00
   8.5320968e+00   5.1135247e+00
   8.4967474e+00   5.1905262e+00
   8.4594676e+00   5.2653505e+00
   8.4211374e+00   5.3364648e+00
   8.3797282e+00   5.4075949e+00
   8.3351751e+00   5.4784067e+00
   8.2870438e+00   5.5491184e+00
   8.2380370e+00   5.6157182e+00
   8.1878859e+00   5.6789068e+00
   8.1343053e+00   5.7414940e+00
   8.0790141e+00   5.8013245e+00
   8.0222944e+00   5.8582027e+00
   7.9607269e+00   5.9153024e+00
   7.8945154e+00   5.9718477e+00
   7.8309843e+00   6.0218139e+00
   7.7676266e+00   6.0678293e+00
   7.7014965e+00   6.1121296e+00
   7.6346613e+00   6.1533351e+00
   7.5657124e+00   6.1923687e+00
   7.4952732e+00   6.2288638e+00
   7.4237355e+00   6.2626712e+00
   7.3492233e+00   6.2946274e+00
   7.2731396e+00   6.3240485e+00
   7.1964108e+00   6.3506388e+00
   7.1177704e+00   6.3748719e+00
   7.0364785e+00   6.3968928e+00
   6.9546934e+00   6.4161107e+00
   6.8705095e+00   6.4329793e+00
   6.7819488e+00   6.4476995e+00
   6.6943416e+00   6.4593607e+00
   6.6062814e+00   6.4683130e+00
   6.5182047e+00   6.4746141e+00
   6.4272099e+00   6.4784565e+00
   6.3363114e+00   6.4796986e+00
   6.2425130e+00   6.4783663e+00
   6.1479398e+00   6.4744357e+00
   6.0469726e+00   6.4674760e+00
   5.9464436e+00   6.4578105e+00
   5.8460224e+00   6.4455204e+00
   5.7462944e+00   6.4307898e+00
   5.6473732e+00   6.4137639e+00
   5.5473515e+00   6.3941691e+00
   5.4457340e+00   6.3718730e+00
   5.3442992e+00   6.3472723e+00
   5.2423237e+00   6.3202305e+00
   5.1367909e+00   6.2898562e+00
   5.0301898e+00   6.2567535e+00
   4.9246822e+00   6.2216358e+00
   4.8157924e+00   6.1829746e+00
   4.7079358e+00   6.1422926e+00
   4.6010055e+00   6.0996428e+00
   4.4948840e+00   6.0550582e+00
   4.3878046e+00   6.0078114e+00
   4.2820588e+00   5.9589407e+00
   4.1734727e+00   5.9064817e+00
   4.0652131e+00   5.8518933e+00
   3.9576621e+00   5.7954051e+00
   3.8506558e+00   5.7369710e+00
   3.7431138e+00   5.6759977e+00
   3.6318073e+00   5.6105105e+00
   3.5213048e+00   5.5430894e+00
   3.4140286e+00   5.4753267e+00
   3.3073522e+00   5.4056662e+00
   3.2004062e+00   5.3335267e+00
   3.0928183e+00   5.2585987e+00
  -1.9999177e+00  -3.2941206e-05
  -1.8942323e+00  -4.7120277e-02
  -1.8213154e+00  -8.6676165e-02
  -1.8123454e+00  -9.2060208e-02
  -1.7969571e+00  -1.0160672e-01
  -1.7844919e+00  -1.0964708e-01
  -1.7728721e+00  -1.1740924e-01
  -1.7589239e+00  -1.2709453e-01
  -1.7472179e+00  -1.3555835e-01
  -1.7360960e+00  -1.4390801e-01
  -1.7231755e+00  -1.5401856e-01
  -1.7088180e+00  -1.6582494e-01
  -1.6988476e+00  -1.7441526e-01
  -1.6888648e+00  -1.8337135e-01
  -1.6790003e+00  -1.9260451e-01
  -1.6698149e+00  -2.0157899e-01
  -1.6607984e+00  -2.1077894e-01
  -1.6502358e+00  -2.2210576e-01
  -1.6418150e+00  -2.3161210e-01
  -1.6328173e+00  -2.4229837e-01
  -1.6241473e+00  -2.5318204e-01
  -1.6147999e+00  -2.6566037e-01
  -1.6065901e+00  -2.7736311e-01
  -1.6003018e+00  -2.8687509e-01
  -1.5942512e+00  -2.9654759e-01
  -1.5872868e+00  -3.0841774e-01
  -1.5807402e+00  -3.2043193e-01
  -1.5755742e+00  -3.3061817e-01
  -1.5706523e+00  -3.4102231e-01
  -1.5651537e+00  -3.5363451e-01
  -1.5606091e+00  -3.6504401e-01
  -1.5566353e+00  -3.7595362e-01
  -1.5518333e+00  -3.9067458e-01
  -1.5482565e+00  -4.0313913e-01
  -1.5450886e+00  -4.1571858e-01
  -1.5426326e+00  -4.2691748e-01
  -1.5402449e+00  -4.3966152e-01
  -1.5382382e+00  -4.5271025e-01
  -1.5366087e+00  -4.6629043e-01
  -1.5352001e+00  -4.8346165e-01
  -1.5345092e+00  -5.0012400e-01
  -1.5344166e+00  -5.1270141e-01
  -1.5350447e+00  -5.3339540e-01
  -1.5376138e+00  -5.6334753e-01
  -1.5396571e+00  -5.7864459e-01
  -1.5418769e+00  -5.9224669e-01
  -1.5447812e+00  -6.0737293e-01
  -1.5478669e+00  -6.2136062e-01
  -1.5505061e+00  -6.3215548e-01
  -1.5533672e+00  -6.4295320e-01
  -1.5564490e+00  -6.5376014e-01
  -1.5599690e+00  -6.6527347e-01
  -1.5638410e+00  -6.7711664e-01
  -1.5681243e+00  -6.8940680e-01
  -1.5722883e+00  -7.0068210e-01
  -1.5764499e+00  -7.1139628e-01
  -1.5815410e+00  -7.2386505e-01
  -1.5935770e+00  -7.5111159e-01
  -1.6001877e+00  -7.6500810e-01
  -1.6062522e+00  -7.7721385e-01
  -1.6121099e+00  -7.8857245e-01
  -1.6193000e+00  -8.0200445e-01
  -1.6260074e+00  -8.1408520e-01
  -1.6326399e+00  -8.2565072e-01
  -1.6402861e+00  -8.3856334e-01
  -1.6497400e+00  -8.5397254e-01
  -1.6704414e+00  -8.8588812e-01
  -1.6793729e+00  -8.9899388e-01
  -1.6893776e+00  -9.1326234e-01
  -1.6980888e+00  -9.2536203e-01
  -1.7083195e+00  -9.3921977e-01
  -1.7194660e+00  -9.5392049e-01
  -1.7297921e+00  -9.6719971e-01
  -1.7404886e+00  -9.8063805e-01
  -1.7676090e+00  -1.0134174e+00
  -1.7881826e+00  -1.0371938e+00
  -1.8122024e+00  -1.0639207e+00
  -1.8231879e+00  -1.0758093e+00
  -1.8347515e+00  -1.0881138e+00
  -1.8485846e+00  -1.1025663e+00
  -1.8611232e+00  -1.1154295e+00
  -1.8735197e+00  -1.1279377e+00
  -1.8887655e+00  -1.1430512e+00
  -1.9017158e+00  -1.1556679e+00
  -1.9177201e+00  -1.1709946e+00
  -1.9316541e+00  -1.1841121e+00
  -1.9453168e+00  -1.1967797e+00
  -1.9606888e+00  -1.2108128e+00
  -1.9768704e+00  -1.2253459e+00
  -1.9941648e+00  -1.2406211e+00
  -2.0106104e+00  -1.2549118e+00
  -2.0259805e+00  -1.2680706e+00
  -2.0441623e+00  -1.2834013e+00
  -2.0599700e+00  -1.2965319e+00
  -2.0790312e+00  -1.3121305e+00
  -2.0962359e+00  -1.3259988e+00
  -2.1135198e+00  -1.3397378e+00
  -2.1302203e+00  -1.3528359e+00
  -2.1511416e+00  -1.3690084e+00
  -2.1685128e+00  -1.3822448e+00
  -2.1880846e+00  -1.3969574e+00
  -2.2073460e+00  -1.4112366e+00
  -2.2256966e+00  -1.4246624e+00
  -2.2457085e+00  -1.4391124e+00
  -2.2660932e+00  -1.4536330e+00
  -2.2849789e+00  -1.4669129e+00
  -2.3052416e+00  -1.4809820e+00
  -2.3256062e+00  -1.4949407e+00
  -2.3480438e+00  -1.5101166e+00
  -2.3675582e+00  -1.5231469e+00
  -2.3884589e+00  -1.5369339e+00
  -2.4123994e+00  -1.5525175e+00
  -2.4379648e+00  -1.5689201e+00
  -2.4585226e+00  -1.5819363e+00
  -2.4793727e+00  -1.5949835e+00
  -2.5034967e+00  -1.6098907e+00
  -2.5246912e+00  -1.6228245e+00
  -2.5465193e+00  -1.6359892e+00
  -2.5706151e+00  -1.6503423e+00
  -2.5972098e+00  -1.6659705e+00
  -2.6211238e+00  -1.6798366e+00
  -2.6448625e+00  -1.6934301e+00
  -2.6710430e+00  -1.7082283e+00
  -2.6937190e+00  -1.7208848e+00
  -2.7175043e+00  -1.7340031e+00
  -2.7424177e+00  -1.7475740e+00
  -2.7686023e+00  -1.7616537e+00
  -2.7921262e+00  -1.7741448e+00
  -2.8176177e+00  -1.7875149e+00
  -2.8425606e+00  -1.8004329e+00
