100	0.000483328	0.000838338
200	0.000782734	0.000876834
300	0.0010522	0.000958101
400	0.00136872	0.000923883
500	0.00124468	0.000902497
600	0.00123184	0.000881111
700	0.0012404	0.00060309
800	0.00121474	0.00112491
900	0.00117624	0.000530377
1000	0.00199319	0.000940992
