100	3.42182e-05	2.56636e-05
200	1.71091e-05	5.98818e-05
300	2.13864e-05	1.28318e-05
400	1.28318e-05	8.55454e-06
500	1.71091e-05	1.28318e-05
600	4.27727e-06	0
700	3.42182e-05	1.28318e-05
800	1.71091e-05	1.28318e-05
900	4.27727e-06	2.56636e-05
1000	8.55454e-06	2.13864e-05
